Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU44,OUT046,2700.2180485913805
DRG39,OUT035,837.504699704269
FDU32,OUT049,2077.330223767886
FDY27,OUT049,2958.2506992030026
NCP54,OUT013,2059.259963671926
NCZ41,OUT049,1986.2222104748432
DRL49,OUT013,2196.635533454786
FDI05,OUT018,1267.1416773833087
FDY56,OUT045,4053.2586717863105
DRC13,OUT013,1943.8637864433338
NCV29,OUT017,3127.9313492291267
FDR24,OUT049,1313.9367186848754
FDZ34,OUT018,3004.3521814624282
FDP37,OUT035,2058.791083173391
FDX08,OUT027,5155.405067004848
FDS57,OUT045,2059.012743201591
NCG18,OUT049,1658.778975166792
FDK25,OUT018,2564.5520436789275
FDH53,OUT049,1213.237329538942
DRI59,OUT018,3181.8428767469672
FDA52,OUT046,2681.899150370186
FDT20,OUT010,67.093189014216
FDE36,OUT019,488.9920152730294
FDI24,OUT017,2804.5541995207595
FDB28,OUT018,3067.35322686391
FDV11,OUT017,2815.5804462184287
FDP01,OUT046,2351.892110225503
FDD34,OUT027,3912.610302733773
FDJ50,OUT027,1286.6697221125064
FDZ44,OUT013,1853.065354231236
DRO59,OUT035,1267.0366467388353
DRB48,OUT045,643.3700539615102
FDR21,OUT018,2687.4412244875125
NCE42,OUT010,685.5517900055348
FDO23,OUT046,1466.1769655175888
NCE30,OUT018,2950.849242570978
FDQ22,OUT035,561.8957818789218
FDY01,OUT045,1923.5901236751492
FDS08,OUT017,2615.560311754047
FDG28,OUT018,3065.5732744338725
FDQ51,OUT018,682.293748974045
FDB05,OUT017,4039.6970923937156
FDO56,OUT049,1933.394023173864
FDE02,OUT018,1337.4321430835096
FDN45,OUT017,3689.278266119017
FDS09,OUT013,706.8375080609197
NCA54,OUT018,2834.396471369104
FDP09,OUT010,483.6785481406836
FDC53,OUT045,1487.2487383707062
NCM55,OUT017,3141.498061437647
FDL09,OUT018,2558.508598523538
FDA11,OUT019,244.1926613398725
FDA50,OUT045,1544.7877960267112
FDC23,OUT017,3141.0358165109665
FDE22,OUT049,2566.2350847678913
FDD23,OUT046,3277.8941467423538
NCA29,OUT049,3054.7494530634713
FDK38,OUT046,2274.3572531810046
DRC13,OUT046,2092.249433383019
NCP43,OUT049,3013.8278280708537
FDX28,OUT049,1578.1895404358943
FDF08,OUT049,1332.609753775527
FDZ33,OUT046,2360.405433215789
FDD10,OUT049,2796.1571690080264
FDO58,OUT017,2572.7802588521395
FDI50,OUT017,4011.334834062403
FDO58,OUT045,2567.4351679754463
FDX08,OUT013,3214.070099089315
NCK17,OUT010,71.33833982207611
FDF39,OUT035,4896.400439385072
FDU45,OUT010,270.39960595126644
NCJ18,OUT018,1873.9876196797625
DRC27,OUT019,597.0828476057707
DRC25,OUT035,1508.895753311778
FDU59,OUT035,2275.077784875839
FDU28,OUT035,3191.8284236346117
NCP30,OUT046,648.0395879501845
FDB39,OUT018,752.2510485209431
FDE41,OUT013,1337.8127031887311
DRH11,OUT010,168.56212454272287
FDA58,OUT045,3700.404121829507
FDU50,OUT046,1805.7701610047104
FDM34,OUT013,2097.594713281081
FDM44,OUT027,2620.9420008659827
FDR39,OUT045,2985.7869373834906
FDM25,OUT045,2750.4855916469305
FDQ49,OUT049,2411.2064717537023
DRH25,OUT018,853.6906661856684
FDM09,OUT027,4227.881719648651
FDL44,OUT019,448.74327037620844
NCR42,OUT018,418.21797477676444
DRL59,OUT046,876.0156129782785
FDX43,OUT013,2532.797126022798
DRK47,OUT010,480.74043415982453
FDU48,OUT018,1720.822974509199
FDY12,OUT045,816.6584778012395
NCN43,OUT018,1798.2074424251834
NCM55,OUT018,2797.820261763091
FDQ21,OUT027,3033.771038887549
FDX13,OUT035,4243.049860636975
NCK30,OUT027,5807.090341098348
FDG20,OUT049,2827.9777543260902
DRG27,OUT017,730.8045914255985
FDY14,OUT018,4085.924239683144
FDP59,OUT035,1643.0380388871995
FDU60,OUT017,2995.996896036082
NCC18,OUT019,558.6672228089899
DRJ39,OUT017,4040.932388796295
FDS07,OUT049,1920.0877385177864
FDM08,OUT027,5630.616754003306
FDP51,OUT045,1903.5327346715783
FDU16,OUT035,1398.9817600368383
FDH12,OUT013,1685.6400873417783
DRE48,OUT010,463.14657785426334
NCL42,OUT027,6241.888405674832
FDR21,OUT045,2770.469095604565
NCW29,OUT035,1970.010071409638
FDO11,OUT013,4467.434907107848
NCM31,OUT049,2178.256078991701
FDV35,OUT019,284.73111428589687
FDF58,OUT017,974.977987742462
NCE43,OUT049,2873.113545387341
FDA02,OUT035,2700.117225057627
DRL37,OUT010,118.66088827155794
FDR24,OUT018,1295.3377225689703
FDW59,OUT049,1244.823377012859
FDS22,OUT049,658.0998786588209
FDW24,OUT017,748.9440967258453
FDU24,OUT035,1634.4515914082167
FDA21,OUT027,5550.290577405644
FDH58,OUT027,2871.27634015755
FDW36,OUT018,1468.9656242164547
FDI45,OUT027,5088.057988861122
FDU01,OUT018,2912.53735597462
FDF35,OUT027,2795.9211477052954
FDU43,OUT019,526.3119623154294
FDE24,OUT019,288.65008082293843
FDK50,OUT049,2621.456053988912
FDG31,OUT045,997.8765275378112
FDC60,OUT045,1665.604848168235
FDL36,OUT013,1352.690575579193
FDP21,OUT013,3183.9262964109953
FDW16,OUT045,1342.9449072586315
FDX02,OUT017,3965.544413354259
FDQ58,OUT027,3660.1445660569325
FDT51,OUT046,1851.973370893073
FDD59,OUT049,1209.0152349106727
NCM42,OUT018,1621.848454556918
FDA57,OUT018,454.1105043672534
FDZ48,OUT035,1616.051423563855
FDE46,OUT045,2527.046190473382
NCZ30,OUT019,369.0770358531581
FDB56,OUT017,3215.141260394922
FDA25,OUT027,2507.698150840842
FDD20,OUT013,2167.0762428981093
FDL25,OUT013,1409.5613341637438
NCO18,OUT049,2978.5226829317976
FDJ45,OUT017,570.0574497409297
FDR12,OUT035,2984.5567613892968
NCF19,OUT010,125.27701670558261
FDK25,OUT046,2869.64168917453
NCR17,OUT046,2106.1294478924697
FDC52,OUT046,2431.1879120324597
NCA54,OUT017,3125.3226505536504
FDR45,OUT010,579.5308363124019
NCM19,OUT049,2022.709003459036
FDF39,OUT027,5478.783896311724
FDX23,OUT049,1524.6781949112676
FDD58,OUT027,2616.0972275336467
FDX28,OUT013,1703.0317939026052
NCD31,OUT013,2635.754582196119
FDU57,OUT018,2191.6118173475575
FDI27,OUT046,825.4862701433999
NCM42,OUT046,1749.7180481942448
FDD32,OUT027,2140.571817521041
FDI34,OUT013,3782.3473361179867
NCM29,OUT049,2158.4849729957273
FDG46,OUT018,1844.793201943319
DRC01,OUT010,121.64805218974675
FDB15,OUT027,6126.166840428929
NCA17,OUT027,3715.6834898826073
FDF10,OUT046,2710.7111082155925
FDR26,OUT027,4711.536425481424
FDI02,OUT049,1697.8709711888444
NCM54,OUT010,305.6628688651126
FDF14,OUT013,2348.697093847124
FDJ33,OUT010,225.71761857871456
FDM20,OUT035,4113.320459065518
FDC03,OUT027,5696.834496269075
NCX05,OUT046,1925.490137474379
NCM41,OUT027,2633.8599644000633
NCU29,OUT010,419.80347713942416
FDQ59,OUT017,1294.9134807431828
FDH46,OUT010,209.15625534168217
FDH09,OUT013,708.7117894789302
NCD06,OUT045,760.0767901136805
FDC15,OUT035,2740.1480984020127
DRD37,OUT027,945.6703204827674
FDT28,OUT027,4001.1675629352844
FDR28,OUT027,4365.915615807878
FDT38,OUT017,1327.0106771846995
FDV34,OUT027,1977.3492502084741
FDY52,OUT035,1048.1413017952623
FDB34,OUT013,1287.7639543736013
DRL23,OUT018,1406.5422031844137
DRB24,OUT046,2387.9588701388907
FDJ50,OUT046,867.9390937271384
FDQ49,OUT035,2599.4045054668077
FDP20,OUT035,1948.3041753329278
FDV19,OUT027,4586.984167558333
NCR54,OUT045,2913.975562537298
FDO09,OUT010,628.317795779144
FDS57,OUT018,1931.468210021213
FDN10,OUT049,1941.849458987028
FDV23,OUT049,2052.038505440082
FDY28,OUT049,3577.815571531255
DRG51,OUT013,2607.1604050339547
FDD45,OUT019,246.3021566323691
NCL18,OUT027,5287.328033776233
NCM29,OUT013,2145.4249546357632
FDF17,OUT027,5072.74832673949
FDE22,OUT017,2612.414865434467
FDQ22,OUT017,574.1717876083416
FDS01,OUT013,3159.0336616590826
FDW35,OUT027,928.7114889341622
FDJ33,OUT046,2043.757076979007
NCF54,OUT035,2886.217402569737
FDE09,OUT013,1667.708636594814
NCE06,OUT045,2330.450693612139
DRH49,OUT049,1145.0535074346246
FDY43,OUT045,2852.528704481212
NCT05,OUT017,4241.215219454349
FDZ34,OUT045,3105.734941283089
FDL38,OUT017,1469.3397485131088
FDZ31,OUT017,3217.8128200264623
FDR14,OUT035,855.9930306305044
NCN54,OUT049,1133.6793831697983
NCC42,OUT027,3495.045880666035
FDK08,OUT017,1545.9507356591296
FDP59,OUT013,1613.6678474884302
FDV22,OUT035,2918.0231986975737
FDD33,OUT035,3696.967609379837
DRE60,OUT027,6196.535207501289
FDK52,OUT046,3767.3329812936563
FDA02,OUT017,2570.9054879583655
FDM56,OUT049,1637.977143026132
FDE57,OUT035,2149.209183958962
FDM32,OUT045,1311.7887165693812
NCQ30,OUT027,3207.4847372474756
FDQ27,OUT027,2203.4393014742313
FDT60,OUT027,3209.4219917354862
FDU43,OUT049,4044.2545374541824
NCO55,OUT035,1696.993280619038
FDG02,OUT045,2729.9262859780224
FDJ28,OUT013,3162.784999133384
FDP40,OUT045,1859.4826581344137
FDJ38,OUT045,3099.1738321181547
NCC54,OUT017,3826.390707912196
NCZ41,OUT046,2011.4703186814165
FDK38,OUT019,329.10504470990276
FDU52,OUT013,2278.0156309520976
FDC40,OUT046,1292.7674909812035
NCR30,OUT017,1292.5122107409447
NCN18,OUT017,1840.7754996660424
FDB50,OUT035,1300.5890199254907
FDG04,OUT013,3117.605760924766
FDR26,OUT035,2741.2912401810872
NCT17,OUT018,2886.0727855802475
FDX35,OUT027,5229.058969066177
FDS12,OUT046,2174.5946672229347
NCZ29,OUT027,3496.2248163120685
FDB38,OUT010,341.3941403415312
FDP12,OUT013,586.9790426248964
FDP22,OUT046,807.1542374110311
FDS26,OUT018,4005.0154252196958
FDR52,OUT046,3192.8449028217237
DRJ13,OUT046,2680.9626931333873
FDU48,OUT027,3543.6921900654056
FDE29,OUT035,1143.1355229142782
NCT29,OUT049,2038.677579243305
DRK37,OUT018,3151.399931893038
FDK55,OUT046,1274.5178901395
FDR07,OUT046,1540.3559503218853
FDO21,OUT027,6166.620039265454
FDK46,OUT049,4411.151963906201
FDB12,OUT045,1611.566208688802
FDT31,OUT027,3916.965950855176
FDJ33,OUT045,1881.773591551411
FDC26,OUT027,3207.96403697605
NCQ02,OUT045,2825.0122188865366
FDP08,OUT010,556.2748595975564
FDB11,OUT027,5712.831767956539
FDV55,OUT013,2530.2052048021237
FDW20,OUT049,2252.20690427681
NCJ18,OUT019,370.93571927406845
FDC41,OUT018,1145.1805074154468
FDE14,OUT027,2566.7267933261874
FDG35,OUT013,2724.4490331670286
FDF45,OUT035,1036.6503966952262
FDS19,OUT027,2253.72061069709
FDS58,OUT019,412.92574886126494
FDA26,OUT017,3862.7482626296014
FDM32,OUT049,1259.523272379932
FDL45,OUT046,2160.147072672782
FDZ55,OUT049,2624.9215430710037
FDY37,OUT049,2387.135858422945
FDO46,OUT046,3054.5629735025177
FDQ60,OUT046,2023.2426505608496
FDA19,OUT018,1793.3365025036646
FDL15,OUT046,2580.729459265262
FDM10,OUT018,3198.2613472554776
NCL05,OUT017,629.232385637123
DRK49,OUT010,66.60550356201679
NCE18,OUT027,6061.937042849793
FDG40,OUT049,567.5947165855293
DRI59,OUT045,3949.692933961025
FDK28,OUT035,4416.781758732442
NCD06,OUT019,120.92302201993952
FDO11,OUT019,431.2395664408279
FDK27,OUT046,2134.918250992141
FDT43,OUT027,1354.0644725490354
FDD38,OUT018,1213.8555357995965
FDA16,OUT049,3774.9951169252254
FDL14,OUT027,3897.077441840335
NCM17,OUT049,709.1933247214957
FDD20,OUT045,2058.3586503813935
FDA40,OUT045,1317.7022228751055
FDL43,OUT045,1268.9174651717917
FDV15,OUT045,1643.532829152281
FDE52,OUT046,1350.3745521271253
NCL17,OUT010,322.09664239467077
NCJ31,OUT045,3733.7827888234674
FDR60,OUT045,1245.112558670995
NCA18,OUT035,1800.9390461976006
FDS21,OUT027,1707.1422174550191
FDW09,OUT035,1264.198462499525
FDL26,OUT035,2720.6186144101553
FDS47,OUT018,1275.6479675184407
FDC39,OUT046,3398.0326906951595
FDT51,OUT035,1832.8067560805748
FDK40,OUT035,4263.850495673677
NCG19,OUT045,3406.439885385801
FDZ07,OUT046,1106.3004096659367
FDF08,OUT027,2469.9132321354973
FDO04,OUT013,787.1964426685851
FDK41,OUT018,1246.2602084244538
FDP15,OUT049,4174.3491264298855
NCD43,OUT018,1404.286541540091
NCP18,OUT013,2476.9735172590367
FDZ51,OUT046,1513.2291366987533
DRH13,OUT035,1658.3135209281372
FDF38,OUT045,622.0454358224705
NCI43,OUT045,733.8558772141025
FDM38,OUT027,2120.513956147149
FDS03,OUT013,1069.0177056750533
DRJ47,OUT017,2825.089199502345
FDT50,OUT010,172.74001249881272
FDV02,OUT046,2727.459257030701
NCG18,OUT017,1718.229927227735
FDW52,OUT046,2775.7205188904045
FDS40,OUT035,624.3271778364233
FDN31,OUT017,3181.3758209363177
FDA37,OUT045,1818.8992471284316
FDA15,OUT046,4180.253256431636
FDL39,OUT046,3013.183602798305
FDJ53,OUT045,1842.1975597051442
FDX22,OUT013,3633.7061634958827
NCZ42,OUT045,3816.785519390614
FDD56,OUT027,4491.504759361164
FDD40,OUT017,3170.578072418671
FDS50,OUT013,3791.203946616358
NCN14,OUT013,3124.95499437351
FDT15,OUT013,3229.26406408669
NCS18,OUT027,2594.346641696332
NCO26,OUT010,259.35411597827687
FDF58,OUT018,815.8437835838147
NCB19,OUT013,1474.7049275845393
FDH26,OUT017,2331.094075852117
DRB24,OUT027,3398.376293392431
FDA49,OUT018,1279.0247498889757
FDB32,OUT045,1527.1781447132587
FDI36,OUT017,3181.8408727854435
NCA17,OUT010,329.88291226087324
FDH22,OUT013,2049.564308067608
NCM26,OUT018,2352.776288631663
FDT15,OUT027,5638.922913048773
FDB16,OUT018,1262.2660378793657
NCP54,OUT027,3455.0655219669256
FDJ36,OUT013,1697.2745277783365
FDO28,OUT045,1941.2388699886124
FDU09,OUT013,718.9346643234617
FDF29,OUT017,2222.6046576700633
FDY08,OUT013,2210.792364632591
DRJ59,OUT018,322.09852208017566
FDT23,OUT027,2272.84145359539
FDU15,OUT018,342.51614447713024
FDT47,OUT013,1672.7922639667104
FDI53,OUT019,395.40501996773094
FDR59,OUT018,3591.708891851626
FDD53,OUT035,636.2432458714582
FDY51,OUT017,3661.6542841914925
FDT04,OUT049,639.3020840060925
FDU51,OUT049,2983.538815245396
FDG14,OUT035,2525.584652911081
NCU06,OUT045,3822.5399872311264
DRG25,OUT046,3298.654434111761
DRH49,OUT035,1245.563484881982
FDN15,OUT035,2186.525895830138
FDL43,OUT018,1043.5483156297514
NCT18,OUT049,3405.2279078917245
NCB31,OUT013,3716.851657214386
FDK57,OUT035,1928.182787767698
FDY04,OUT019,378.9153428173303
NCP54,OUT046,2199.160001770572
FDF41,OUT013,3794.7566406421597
FDM01,OUT045,1625.8659173159551
FDW03,OUT045,1667.576031399437
FDF28,OUT045,1939.9923995164368
FDY37,OUT017,2306.5641559874784
FDQ03,OUT017,3932.452693986491
FDP51,OUT027,2936.3188849639187
FDJ40,OUT017,1816.450596120507
FDC32,OUT049,1419.0997051960605
DRI49,OUT027,2196.656796243596
NCW54,OUT017,845.5223142172558
FDF09,OUT017,579.108484528817
FDP45,OUT018,3365.6280101281745
DRJ23,OUT018,3087.9740113034923
FDS59,OUT017,1886.2545155869416
FDY08,OUT046,2201.4556989732996
FDX16,OUT049,2579.841730219674
FDY16,OUT018,3008.484409411932
FDK32,OUT035,2655.7810371639544
FDQ22,OUT013,613.7811902003149
NCC31,OUT018,2431.342308556521
FDG58,OUT049,2326.55161473118
DRF48,OUT013,3121.027830397967
DRH36,OUT049,1106.175279815965
NCR30,OUT035,1203.4682094953464
FDB03,OUT019,584.5345110950838
FDZ28,OUT027,3430.786870567842
FDR35,OUT017,3082.024616438205
DRD15,OUT027,5669.425660124366
FDJ33,OUT019,286.210682682728
FDA56,OUT010,220.81549969821302
FDP56,OUT046,763.022911306578
NCT30,OUT046,757.8485075948898
FDK15,OUT017,1707.0019302441085
FDH44,OUT018,2181.4375488639525
FDV01,OUT013,2532.3487391604694
DRG03,OUT017,2549.9090294124203
FDG50,OUT027,2349.64793001986
FDR16,OUT010,630.8413656488993
FDZ60,OUT046,1555.4847201647908
DRG03,OUT045,2590.9757466169904
FDS56,OUT018,3903.521452641624
FDU33,OUT045,851.8925737109821
DRD27,OUT035,1546.293682122022
FDW22,OUT046,3717.3029927965717
DRA24,OUT045,2631.372449771014
FDF38,OUT049,626.1573717996157
FDX48,OUT013,2526.970164945159
FDS58,OUT018,2508.5193975731604
FDC32,OUT046,1458.5451548680708
NCQ29,OUT045,3714.0226997859045
DRK39,OUT018,1247.9503517848188
NCS38,OUT017,1854.0175287041657
DRO47,OUT013,1663.4136945368402
DRG27,OUT027,994.1122549155996
FDC57,OUT027,5662.34462047052
FDS55,OUT046,2338.294503861157
NCJ06,OUT018,1809.6264010064024
FDO01,OUT019,264.974083041474
NCM55,OUT045,2933.191946599978
FDC52,OUT049,2460.386842437214
FDQ15,OUT045,1300.5109955347152
NCT30,OUT027,1449.9482105548882
NCR42,OUT027,1019.8200484507362
FDD28,OUT035,780.7325059474875
FDQ34,OUT049,1585.732094649431
FDZ12,OUT027,3366.2775069638146
DRE13,OUT019,207.4855689367478
NCN07,OUT019,293.86939796452816
FDM28,OUT035,3150.242895212923
FDI10,OUT017,2818.3205334699537
FDQ25,OUT013,2810.0813270258964
FDA38,OUT010,630.6246905240583
DRI13,OUT049,3599.037506807382
FDY20,OUT027,2591.7017784310615
NCZ53,OUT035,3152.5786213342208
NCM31,OUT013,2768.1298547657707
DRB01,OUT017,3203.0251071126304
DRF37,OUT046,4036.1690918008476
NCF42,OUT049,2828.847226910455
FDF16,OUT018,2177.5699007063454
FDB41,OUT013,715.0976619897556
FDR34,OUT013,3999.850433341047
FDR15,OUT018,2320.6381850935677
NCV42,OUT019,271.57110017875766
FDW51,OUT035,3786.5600926023344
FDU36,OUT017,1650.618006334774
FDX60,OUT049,1272.3576778252327
FDY03,OUT035,1993.8832334926424
FDW55,OUT045,3884.2426752473293
FDT01,OUT010,616.5916524680543
FDG58,OUT013,2311.224365600282
FDK21,OUT017,4302.828052258769
NCS41,OUT019,388.53752044133284
FDS10,OUT045,2998.9547473140133
NCT53,OUT046,2465.7075551492962
FDJ28,OUT018,2914.4709440604765
FDX44,OUT045,1331.8828052165402
FDT20,OUT018,417.24535210061913
FDO44,OUT017,1726.3994696143375
NCX17,OUT049,3386.049686471703
FDY01,OUT017,1988.8629959603072
FDJ12,OUT027,5816.701738756323
DRK35,OUT018,467.5572310612303
FDD47,OUT019,412.8664243294132
NCM53,OUT035,1663.7843419694686
FDO45,OUT013,1259.4202014744035
NCM42,OUT010,265.10187285322127
FDE04,OUT046,2933.943897112933
NCI30,OUT027,6430.940255601598
FDZ19,OUT013,2772.46807072352
FDW57,OUT013,2891.1393952629196
FDA25,OUT013,1692.3085726783133
FDT22,OUT046,926.8366850992531
FDP51,OUT013,1970.548999272309
FDD48,OUT027,2989.3004874172902
FDY39,OUT035,3393.719058662581
FDO48,OUT010,703.8709297304322
FDD23,OUT027,5440.877690540226
DRN35,OUT027,916.7638386911439
FDT01,OUT035,3520.15517992126
FDC20,OUT010,160.456479867415
DRJ35,OUT035,1019.2180405052673
FDB32,OUT046,1452.8937499231376
FDL24,OUT046,3007.6406082518706
NCV42,OUT035,1864.111281529422
FDZ46,OUT046,1724.4503133675314
FDC15,OUT013,2555.789018395647
FDD08,OUT019,57.737299147412294
FDY50,OUT049,1445.1957123014238
FDD36,OUT013,2038.3907357972269
FDG57,OUT027,1450.4033178274942
FDL21,OUT018,290.20451094172245
FDN16,OUT027,2736.4974611601865
FDJ09,OUT027,981.3759709786763
FDS01,OUT010,396.40772045517303
FDV33,OUT017,4251.643944917221
DRE12,OUT017,1734.0817252214142
FDR07,OUT013,1485.1071726102289
FDP48,OUT010,418.2509382609069
NCB55,OUT035,859.1432450953316
FDQ08,OUT013,768.1328283628012
FDR34,OUT035,4325.751097780868
FDO33,OUT046,1658.2151708374076
FDP13,OUT045,691.978581063991
FDX12,OUT049,4158.291059029535
NCT06,OUT049,2761.761222448764
FDR16,OUT019,588.3988863934142
FDE36,OUT046,2856.841543104243
FDZ36,OUT049,3436.4813437999906
FDV13,OUT045,1336.5585300559123
NCZ17,OUT035,622.8691156231858
FDU56,OUT045,2985.191355689237
FDM09,OUT035,2875.3883380942593
FDV02,OUT017,2815.551665672995
FDS34,OUT018,1695.8063573186419
FDA11,OUT049,1544.3676268549614
FDP09,OUT017,4310.2283517356545
FDB29,OUT027,2747.071052129295
FDT19,OUT017,2839.3096836849204
DRH15,OUT017,789.6596234883802
FDY38,OUT046,3624.0904569713125
FDF14,OUT027,3565.0138602946736
FDN48,OUT010,205.8311040130328
FDQ12,OUT013,3899.894709852975
NCJ43,OUT045,2959.4612258487246
FDE17,OUT019,294.4460324959472
FDB05,OUT035,4091.351503299828
FDH10,OUT045,1879.5724899810746
NCR06,OUT017,666.6623762699173
FDU32,OUT018,1778.48830504769
FDD56,OUT049,2891.8057738454045
FDO36,OUT018,2905.724588711188
FDH16,OUT010,183.76125400745946
FDX10,OUT018,397.7274645941204
FDZ37,OUT017,1342.8175252467704
FDU31,OUT010,578.2192517330644
DRC49,OUT049,2153.4884244426044
FDL15,OUT045,2649.8986792674477
FDN32,OUT019,466.1533898078046
DRH59,OUT027,2136.3854151521177
NCU29,OUT049,2383.791775330561
FDR37,OUT019,474.87621434132507
FDS14,OUT018,2401.3686504335037
FDU02,OUT027,6312.738189563358
FDJ08,OUT035,3178.6680050101854
NCZ06,OUT045,3750.824069780992
FDO31,OUT049,1394.0623449924008
FDH31,OUT018,1382.4259788657632
FDS58,OUT017,2644.5380772734666
NCA53,OUT027,1146.2436931742664
FDF50,OUT046,3061.385915798712
NCW42,OUT049,3724.9869981792417
NCQ17,OUT045,2397.3549921013932
FDK51,OUT018,4355.000698341186
NCW41,OUT010,451.50644890446284
NCR29,OUT017,811.891548870584
FDB08,OUT019,359.991237674762
FDA40,OUT027,2462.0891962549135
FDL14,OUT018,2389.2751176683023
FDB47,OUT046,3636.1757557177148
FDO03,OUT035,3962.5715795230954
DRK13,OUT019,427.01602310807874
FDX13,OUT010,512.941934934772
FDF52,OUT046,3331.7040471008545
FDT11,OUT013,3141.004410231895
FDB08,OUT013,2512.444525324069
FDQ28,OUT018,2309.5444215262614
FDD29,OUT045,4442.552384428692
NCQ29,OUT027,6266.475353602038
NCO02,OUT013,917.4122831489541
FDR56,OUT010,460.2632284603602
NCM54,OUT049,2069.9386203894546
FDP51,OUT035,1866.7989444883165
FDT38,OUT013,1288.4146797111212
FDZ20,OUT018,3352.145621090663
FDJ53,OUT013,1968.3156783802333
FDX13,OUT049,4185.665575464619
FDP58,OUT035,3683.554803534034
NCK31,OUT019,148.91549949549477
